ID_must,1650_59,1660_69
3995,1187.52,2772.64
3996,2170.27,263.1
3997,1057.48,4366.81
3998,0,0
3999,1514,0
4000,317.36,0
4001,528.17,0
4002,1693.37,0
4003,3192.23,0
4004,1027.05,1736.11
4005,2824.98,419.49
4006,1593.06,0
4007,0,0
4008,0,0
4009,3261.58,0
4010,1619,787.4
4011,688.67,940.73
4012,513.08,2181.03
4013,1235.71,1187.65
4014,0,1736.11
4015,0,1438.85
4016,560.43,3112.84
4017,1055.97,4255.32
4018,5291.01,0
4019,1634.05,3232.76
4020,1335.11,1261.83
4021,473.78,1625.83
4022,1585.96,2185.79
4023,2161.68,1117.32
4024,1379.34,0
4025,1379.55,2466.09
4026,1122.59,1275.51
4027,1673.54,0
4028,1351.35,0
4029,2907.97,1187.65
4030,991.08,916.59
4031,2820.44,4761.9
4032,870.48,1291.16
4033,5972.82,0
4034,837.41,286.2
4035,305.63,0
4036,1544.1,0
4037,1424.67,3911.34
4038,998.58,2244.67
4039,924.97,1569.86
4040,3488.42,3355.7
4041,3202.53,1770.69
4042,2089.69,0
4043,753.49,4424.78
4044,2168.05,0
4045,255.25,2200.7
4046,668,0
4047,1086.25,0
4048,379.1,0
4049,2521.39,7874.02
4050,1878.16,961.54
4051,0,3067.48
4052,394.63,2683.36
4053,947.87,1713.42
4054,1468.72,0
4055,889.92,943.69
4056,0,0
4057,1711.61,854.7
4058,1197.6,0
4059,1248.44,934.58
4060,203.42,6546.64
4061,1586.32,683.99
4062,989.06,2967.36
4063,1303.78,0
4064,0,0
4065,0,2212.39
4066,591.1,0
4067,762.17,1286.94
4068,8160.72,0
4069,3288.75,10688.84
4070,3969.47,0
4071,1133.47,0
4072,1520.8,0
4073,1047.22,0
4074,1195.38,0
4075,2080.78,0
4076,1058.1,0
4077,0,412.03
4078,722.05,0
4079,874.89,0
4080,1741.82,0
4081,591.72,0
4082,1184.83,0
4083,1011.8,0
4084,1055.97,0
4085,521.38,0
4086,2056.4,0
4087,1297.86,0
4088,241.14,0
4089,261.15,0
4090,183.89,0
4091,657.84,0
4092,829.32,0
4093,238.32,0
4094,928.31,0
4095,1372.43,0
4096,1314.89,0
4097,2098.75,0
4098,543.83,0
4099,1483.03,0
4100,811.23,0
4101,608.4,0
4102,307.41,0
4103,1632.3,0
4104,387.41,0
4105,526.64,0
4106,620.68,0
4107,964.6,0
4108,908.6,0
4109,660.15,0
4110,1050.09,0
4111,961.88,0
4112,151.72,0
4113,924.62,3105.59
4114,865.16,12006.86
4115,0,2317.5
4116,43.63,1172.73
4117,1018.01,0
4118,977.52,0
4119,950.57,1418.44
4120,0,1577.29
4121,2254.56,1236.09
4122,1750.63,2171.55
4123,1392.39,1870.91
4124,850.23,773.99
4125,522.58,2512.56
4126,1539.68,1394.7
4127,1770.38,1431.64
4128,589.59,0
4129,2207.95,745.43
4130,714,0
4131,867.84,0
4132,626.96,0
4133,1486.59,0
4134,0,0
4135,127.39,0
4136,2072.78,0
4137,0,0
4138,0,0
4139,0,0
4140,220.31,0
4141,2363.37,0
4142,1563.31,0
4143,1893.94,3512.88
4144,2151.74,1177.3
4145,0,0
4146,2032.52,599.88
4147,1748.92,0
4148,1146.91,0
4149,727.54,0
4150,2237.14,696.62
4151,874.99,0
4152,1045.3,0
4153,587.2,1179.25
4154,1797.68,3597.12
4155,1209.19,1360.54
4156,535.68,270.34
4157,436.4,447.63
4158,0,0
4159,1593.88,0
4160,1455.43,0
4161,645.99,1652.89
4162,0,4624.28
4163,2200.32,0
4164,850.1,1086.96
4165,3102.46,1829.27
4166,1703.02,0
4167,1821.7,559.13
4168,2040.82,0
4169,1181.98,0
4170,467.71,1351.35
4171,2248.74,6869.48
4172,730.46,928.32
4173,1227.75,5605.38
4174,2158.67,0
4175,1396.94,463.18
4176,1133.27,0
4177,401.7,1605.14
4178,0,0
4179,152.33,1745.2
4180,251.32,1412.43
4181,946.52,0
4182,812.04,0
4183,2252.39,0
4184,506.02,1910.83
4185,1012.38,0
4186,1737.96,0
4187,292.23,3105.59
4188,1633.99,0
4189,711.46,0
4190,531.91,0
4191,596.24,0
4192,975.93,2544.53
4193,1946.79,409.92
4194,1002.03,1530.22
4195,1788.43,699.95
4196,1086.37,0
4197,1312.06,0
4198,1235.38,210.26
4199,0,2030.2
4200,0,0
4201,0,0
4202,0,0
4203,580.72,0
4204,295.12,1145.22
4205,629.72,948.87
4206,517.46,0
4207,788.02,0
4208,2548.06,0
4209,890.21,0
4210,2291.83,0
4211,0,0
4212,1880.41,0
4213,0,0
4214,158.16,0
4215,1841.62,0
4216,0,282.7
4217,0,0
4218,1673.64,0
4219,0,1173.71
4220,1029.87,821.86
4221,0,796.05
4222,748.5,4750.11
4223,1492.74,668.7
4224,903.14,0
4225,1555.21,0
4226,1085.89,1228.5
4227,0,1073.99
4228,189.83,
4229,0,
4230,0,
4231,2023.17,
4232,0,
4233,0,
4234,0,
4235,0,
4236,0,
4237,0,
4238,803.86,
4239,0,
4240,1249.52,
4241,0,
4242,0,
4243,0,
4244,0,
4245,0,
4246,0,
4247,0,
4248,0,
4249,0,
4250,0,
4251,1040.58,
4252,0,
4253,294.64,
4254,0,
4255,0,
4256,1600,
4257,1600,
4258,3901.17,
4259,0,
4260,0,
4261,0,
4262,0,
4263,0,
4264,0,
4265,1051.52,
4266,0,
4267,0,
4268,0,
4269,647.25,
4270,0,
4271,0,
4272,945.85,
4273,425.3,
4274,667.82,
4275,507.2,
4276,596.46,
4277,282.49,
4278,0,
4279,1274.23,
4280,973.65,
4281,2656.04,
4282,3762.94,
4283,2268.15,
4284,0,
4285,2369.67,
4286,42.79,
4287,861.16,
4288,761.06,
4289,346.5,
4290,1188.4,
4291,737.46,
4292,0,
4293,1863.26,
4294,2176.28,
4295,0,
4296,0,
4297,0,
4298,1015.92,
4299,705.72,
4300,0,
4301,865.55,
4302,2367.03,
4303,1714.96,
4304,2345.58,
4305,0,
4306,1877.93,
4307,557.64,
4308,1020.41,
4309,1993.58,
4310,471.98,
4311,884.96,
4312,0,
4313,0,
4314,0,
4315,0,
4316,0,
4317,0,
4318,297.97,
4319,0,
4320,0,
4321,972.18,
4322,349.16,
4323,1382.92,
4324,1260.04,
4325,724.7,
4326,406.09,
4327,0,
4328,997.51,
4329,0,
4330,0,
4331,2190.58,
4332,0,
4333,0,
4334,0,
4335,0,
4336,884.14,
4337,885.54,
4338,4170.14,
4339,2383.53,
4340,1187.15,
4341,814.33,
4342,1217.68,
4343,1651.27,
4344,780.44,
4345,0,
4346,0,
4347,460.05,
4348,1803.36,
4349,459.14,
4350,0,
4351,0,
4352,448.43,
4353,0,
4354,239.65,
4355,1738,
4356,535.05,
4357,0,
4358,1472.36,
4359,1839.36,
4360,911.69,
4361,1845.32,
4362,850.26,
4363,0,
4364,1321.42,
4365,1068.11,
4366,1302.25,
4367,0,
4368,1623.17,
4369,1610.48,
4370,722.02,
4371,434.62,
4372,0,
4373,0,
4374,0,
4375,0,
4376,0,
4377,0,
4378,0,
4379,0,
4380,2139.15,
4381,1244.34,
4382,406.19,
4383,398.31,
4384,856.67,
4385,1067.31,
4386,1068.49,
4387,404.68,
4388,0,
4389,1167.02,
4390,2035.38,
4391,1078.6,
4392,160.8,
4393,1165.95,
4394,2498.44,
4395,379.51,
4396,674.65,
4397,1909.61,
4398,1676.26,
4399,800.58,
4400,419.52,
4401,648.37,
4402,232.36,
4403,2791.7,
4404,1608.47,
4405,0,
4406,985.22,
4407,290.28,
4408,2634.51,
4409,866.55,
4410,0,
4411,2383.79,
4412,1025.51,
4413,958.26,
4414,513.99,
4415,1256.6,
4416,3502.63,
4417,0,
4418,3620.14,
4419,616.14,
4420,2152.85,
4421,651.16,
4422,751.03,
4423,490.99,
4424,1319.26,
4425,1030.53,
4426,887.11,
4427,431.41,
4428,1073.23,
4429,886,
4430,0,
4431,1866.04,
4432,396.65,
4433,4444.44,
4434,632.11,
4435,2616.4,
4436,0,
4437,0,
4438,4659.83,
4439,0,
4440,0,
4441,1246.13,
4442,0,
4443,402.37,
4444,1012.48,
4445,0,
4446,2630.95,
4447,0,
4448,2977.41,
4449,715.25,
4450,0,
4451,1378.08,
4452,527.98,
4453,3353.34,
4454,1827.49,
4455,0,
4456,536.14,
4457,1423.15,
4458,856.9,
4459,2351.83,
4460,383.63,
4461,1405.11,
4462,0,
4463,649.1,
4464,204.85,
4465,1936.47,
4466,0,
4467,0,
4468,387.45,
4469,0,
4470,676.44,
4471,578.37,
4472,0,
4473,0,
4474,1086.27,
4475,360.36,
4476,0,
4477,0,
4478,1520.62,
4479,674.42,
4480,2511.83,
4481,926.35,
4482,0,
4483,459.24,
4484,0,
4485,0,
4486,1618.71,
4487,0,
4488,1908.4,
4489,2265.86,
4490,369.88,
4491,2555.44,
4492,1273.52,
4493,1818.67,
4494,443.85,
4495,0,
4496,0,
4497,1322.75,
4498,899.82,
4499,1050.35,
4500,3152.92,
4501,1122.96,
4502,1201.58,
4503,209.73,
4504,1183.98,
4505,1232.39,
4506,1163.24,
4507,1111.59,
4508,1107.97,
4509,895.26,
4510,0,
4511,675.9,
4512,936.93,
4513,0,
4514,807.1,
4515,0,
4516,1266.36,
4517,1261.56,
4518,186.34,
4519,0,
4520,3025.06,
4521,2354.79,
4522,0,
4523,0,
4524,0,
4525,0,
4526,0,
4527,0,
4528,0,
4529,0,
4530,0,
4531,0,
4532,1247.92,
4533,4237.29,
4534,0,
4535,1437.81,
4536,0,
4537,292.06,
4538,0,
4539,0,
4540,1727.92,
4541,801.92,
4542,0,
4543,3139.72,
4544,0,
4545,0,
4546,0,
4547,745.43,
4548,851.43,
4549,0,
4550,827.13,
4551,6220.84,
4552,342.23,
4553,1171.88,
4554,0,
4555,0,
4556,0,
4557,0,
4558,0,
4559,1773.05,
4560,886.79,
4561,0,
4562,0,
4563,5747.13,
4564,0,
4565,0,
4566,1264.22,
4567,0,
4568,248.51,
4569,0,
4570,6726.46,
4571,2173.91,
4572,991.96,
4573,0,
4574,0,
4575,0,
4576,0,
4577,0,
4578,984.99,
4579,1315.93,
4580,3770.03,
4581,0,
4582,2092.63,
4583,0,
4584,3521.13,
4585,2227.17,
4586,0,
4587,0,
4588,0,
4589,0,
4590,0,
4591,1732.1,
4592,1118.57,
4593,2066.12,
4594,0,
4595,908.76,
4596,1470.59,
4597,0,
4598,1356.85,
4599,837.92,
4600,374.53,
4601,0,
4602,958.77,
4603,0,
4604,1447.18,
4605,0,
4606,482.86,
4607,990.1,
4608,1492.54,
4609,0,
4610,434.69,
4611,878.73,
4612,0,
4613,338.98,
4614,0,
4615,0,
4616,2706.36,
4617,1582.28,
4618,0,
4619,499.92,
4620,0,
4621,716.23,
4622,0,
4623,0,
4624,0,
4625,0,
4626,0,
4627,1457.73,
4628,0,
4629,0,
4630,0,
4631,0,
4632,0,
4633,3129.89,
4634,0,
4635,717.36,
4636,0,
4637,1255.49,
4638,703.14,
4639,1090.51,
4640,637.4,
4641,1184.62,
4642,0,
4643,0,
4644,0,
4645,0,
4646,0,
4647,0,
4648,0,
4649,0,
4650,0,
4651,0,
4652,0,
4653,444.05,
4654,1953.13,
4655,0,
4656,0,
4657,0,
4658,1120.67,
4659,0,
4660,0,
4661,1091.53,
4662,2934.7,
4663,1059.32,
4664,2008.61,
4665,532.69,
4666,1477.1,
4667,0,
4668,1141.55,
4669,3418.8,
4670,1988.07,
4671,1149.43,
4672,0,
4673,0,
4674,0,
4675,0,
4676,0,
4677,404.04,
4678,2329.11,
4679,1437.01,
4680,1079.91,
4681,0,
4682,0,
4683,231.59,
4684,358.78,
4685,90,
4686,0,
4687,1885.06,
4688,931.22,
4689,2329.29,
4690,668.9,
